Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
IND,ATL,T. Haliburton  ,A. Nembhard  ,B. Mathurin  ,Aaron Nesmith  , Myles Turner ,Trae Young GTD  ,D. Murray  ,D. Hunter GTD  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
BKN,MIA,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Gabe Vincent  ,Tyler Herro  ,Jimmy Butler  ,Kevin Love  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
MIL,DEN,Jrue Holiday  ,Grayson Allen  ,K. Middleton GTD  ,G. Antetokounmpo  , Brook Lopez ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
PHI,PHX,J. Harden GTD  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Torrey Craig  , B. Biyombo ,Expected Lineup             ,Expected Lineup             
UTA,SAC,T. Horton-Tucker  ,J. Clarkson GTD  ,L. Markkanen GTD  ,Kelly Olynyk  , W. Kessler ,D. Fox GTD  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
NOP,LAC,CJ McCollum  ,T. Murphy GTD  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
