Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BKN,PHI,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,James Harden  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,Confirmed Lineup             ,Confirmed Lineup             
ATL,BOS,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Confirmed Lineup             ,Confirmed Lineup             
NYK,CLE,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson ,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Confirmed Lineup             ,Confirmed Lineup             
GSW,SAC,Stephen Curry  ,Klay Thompson  ,A. Wiggins  ,D. Green  , Kevon Looney ,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
