Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
DAL,MIA,Luka Doncic  ,Kyrie Irving  ,Tim Hardaway  ,R. Bullock  , Dwight Powell ,Gabe Vincent  ,Tyler Herro  ,V. Oladipo  ,Kevin Love  , B. Adebayo GTD ,Expected Lineup             ,Expected Lineup             
LAC,NOP,R. Westbrook  ,E. Gordon GTD  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
