Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
PHI,CHA,James Harden  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,Terry Rozier  ,Kelly Oubre  ,G. Hayward  ,P. Washington  , Nick Richards ,Expected Lineup             ,Expected Lineup             
GSW,ATL,S. Curry GTD  ,Klay Thompson  ,D. DiVincenzo  ,J. Kuminga  , K. Looney GTD ,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
WAS,CLE,Monte Morris  ,Bradley Beal  ,Kyle Kuzma  ,K. Porzingis  , D. Gafford ,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Lamar Stevens  , Evan Mobley ,Expected Lineup             ,Expected Lineup             
MIN,CHI,Mike Conley  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , R. Gobert GTD ,P. Beverley  ,A. Caruso GTD  ,Zach LaVine  ,DeMar DeRozan  , N. Vucevic ,Expected Lineup             ,Expected Lineup             
NOP,HOU,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Kevin Porter  ,Jalen Green  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,Expected Lineup             ,Expected Lineup             
MEM,SAS,Tyus Jones  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,Tre Jones  ,Devin Vassell  ,K. Johnson  ,Jeremy Sochan  , Zach Collins ,Expected Lineup             ,Expected Lineup             
BOS,POR,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,J. Tatum GTD  , Al Horford ,D. Lillard GTD  ,A. Simons  ,M. Thybulle  ,J. Grant GTD  , Jusuf Nurkic ,Expected Lineup             ,Expected Lineup             
DAL,LAL,K. Irving GTD  ,T. Hardaway GTD  ,Josh Green  ,R. Bullock  , Dwight Powell ,D. Russell  ,Malik Beasley  ,Troy Brown  ,J. Vanderbilt  , A. Davis GTD ,Expected Lineup             ,Expected Lineup             
