Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
ATL,WAS,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,M. Morris GTD  ,Bradley Beal  ,Kyle Kuzma  ,K. Porzingis  , D. Gafford ,Expected Lineup             ,Expected Lineup             
POR,BOS,D. Lillard  ,Cam Reddish  ,M. Thybulle  ,Jerami Grant  , Drew Eubanks ,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Expected Lineup             ,Expected Lineup             
DAL,NOP,Luka Doncic  ,Kyrie Irving  ,Josh Green  ,R. Bullock GTD  , Dwight Powell ,CJ McCollum  ,J. Richardson  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
CLE,MIA,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Gabe Vincent  ,Tyler Herro  ,Jimmy Butler  ,Kevin Love GTD  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
CHI,DEN,P. Beverley  ,Alex Caruso  ,Zach LaVine  ,DeMar DeRozan  , N. Vucevic ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter GTD  ,Aaron Gordon  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
OKC,PHX,Josh Giddey  ,Isaiah Joe  ,Aaron Wiggins  ,Luguentz Dort  , J. Williams ,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Kevin Durant  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
TOR,LAC,Fred VanVleet  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,R. Westbrook  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
