Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BKN,DET,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Killian Hayes  ,Jaden Ivey  ,Isaiah Livers  ,M. Bagley GTD  , James Wiseman ,Expected Lineup             ,Expected Lineup             
NYK,IND,I. Quickley  ,Q. Grimes  ,RJ Barrett GTD  ,Obi Toppin  , M. Robinson ,A. Nembhard  ,B. Mathurin  ,Aaron Nesmith  ,Jordan Nwora  , I. Jackson ,Expected Lineup             ,Expected Lineup             
WAS,ATL,D. Wright GTD  ,Johnny Davis  ,Corey Kispert  ,Anthony Gill  , D. Gafford ,Trae Young GTD  ,D. Murray  ,D. Hunter GTD  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
TOR,BOS,Fred VanVleet  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,M. Smart GTD  ,Derrick White  ,Jaylen Brown  ,J. Tatum GTD  , Blake Griffin ,Expected Lineup             ,Expected Lineup             
CHI,MIL,P. Beverley  ,Alex Caruso  ,Zach LaVine  ,DeMar DeRozan  , N. Vucevic ,Jrue Holiday  ,J. Carter GTD  ,K. Middleton GTD  ,G. Antetokounmpo  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
MEM,NOP,Ja Morant  ,Desmond Bane  ,D. Brooks GTD  ,Jaren Jackson  , X. Tillman ,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
SAC,DAL,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,L. Doncic GTD  ,K. Irving GTD  ,Tim Hardaway  ,R. Bullock  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
LAL,LAC,D. Russell GTD  ,Austin Reaves  ,LeBron James  ,J. Vanderbilt  , Anthony Davis ,R. Westbrook  ,E. Gordon GTD  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
