Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1,Precious Achiuwa,C,23,TOR,50,1041,14.3,.540,.261,.331,9.2,23.7,15.9,6.6,1.3,2.7,11.9,19.0,,0.5,1.2,1.7,.081,,-2.0,-0.8,-2.8,-0.2
2,Steven Adams,C,29,MEM,42,1133,17.6,.564,.004,.490,20.0,25.3,22.6,11.2,1.5,3.7,19.8,14.6,,1.3,2.1,3.4,.145,,-0.3,0.9,0.6,0.7
3,Bam Adebayo,C,25,MIA,72,2535,20.0,.590,.011,.363,7.8,23.8,15.5,16.3,1.7,2.4,12.8,25.4,,3.3,3.7,7.1,.134,,0.6,0.8,1.4,2.2
4,Ochai Agbaji,SG,22,UTA,54,1050,9.3,.579,.632,.175,4.1,7.2,5.7,6.6,0.6,1.0,9.2,14.2,,1.0,0.4,1.3,.060,,-1.6,-1.4,-3.0,-0.3
5,Santi Aldama,PF,22,MEM,74,1634,14.1,.595,.507,.278,5.4,17.6,11.5,7.4,1.3,2.7,9.2,16.0,,2.2,2.4,4.6,.135,,-0.2,0.8,0.6,1.1
6,Nickeil Alexander-Walker,SG,24,TOT,55,831,11.3,.558,.531,.207,1.9,10.8,6.4,16.8,1.7,1.9,15.0,17.9,,0.2,0.7,1.0,.055,,-1.5,0.4,-1.2,0.2
6,Nickeil Alexander-Walker,SG,24,UTA,36,528,13.0,.609,.512,.229,1.7,10.3,6.1,20.0,2.2,2.2,19.4,18.4,,0.3,0.5,0.8,.074,,-0.6,1.1,0.5,0.3
6,Nickeil Alexander-Walker,SG,24,MIN,19,303,8.2,.474,.562,.171,2.3,11.6,7.0,11.3,0.9,1.4,6.6,17.0,,-0.1,0.2,0.1,.023,,-3.2,-0.8,-4.0,-0.1
7,Grayson Allen,SG,27,MIL,71,1952,12.4,.614,.657,.227,3.4,8.7,6.2,11.0,1.5,0.6,10.6,14.7,,2.9,2.2,5.1,.126,,-0.6,0.7,0.1,1.0
8,Jarrett Allen,C,24,CLE,65,2148,20.0,.672,.015,.357,11.7,23.8,17.7,7.5,1.2,3.5,11.4,16.4,,5.4,3.8,9.2,.206,,1.4,1.1,2.4,2.4
9,Jose Alvarado,PG,24,NOP,61,1310,11.9,.525,.505,.164,2.4,9.8,6.1,19.8,2.5,0.7,13.4,19.8,,0.1,1.7,1.8,.067,,-2.0,0.7,-1.2,0.3
10,Kyle Anderson,PF,29,MIN,65,1830,14.9,.584,.212,.294,3.9,17.1,10.6,22.4,2.0,2.8,15.9,14.5,,2.3,2.4,4.8,.125,,0.2,2.3,2.6,2.1
