Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
CLE,NYK,D. Garland  ,D. Mitchell  ,Caris LeVert  ,Evan Mobley  , Jarrett Allen ,Jalen Brunson  ,Josh Hart  ,RJ Barrett  ,Julius Randle  , M. Robinson ,Confirmed Lineup             ,Confirmed Lineup             
SAC,GSW,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Stephen Curry  ,Jordan Poole  ,Klay Thompson  ,A. Wiggins  , Kevon Looney ,Confirmed Lineup             ,Confirmed Lineup             
BOS,ATL,M. Smart GTD  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
DEN,MIN,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Mike Conley  ,N. Alexander-Walker  ,A. Edwards  ,K. Towns  , Rudy Gobert ,Expected Lineup             ,Expected Lineup             
