,team1,team2,time,opening_spread_t1,opening_spread_t2,current_spread_t1,current_spread_t2,opening_moneyline_t1,opening_moneyline_t2,current_moneyline_t1,current_moneyline_t2
0,Indiana,Boston,16:00:00,+11.5,-11.5,+12,-12,+475,-833,+520,-700
1,San Antonio,Washington,16:00:00,+10.5,-10.5,+8,-8,+435,-500,+280,-350
2,Detroit,Toronto,16:30:00,+12.5,-12.5,+14.5,-14.5,+600,-1111,+700,-1100
3,Houston,Memphis,17:00:00,+13,-13,+13,-13,+600,-1111,+655,-915
4,Charlotte,Dallas,17:30:00,+16.5,-16.5,+14,-14,+1300,-1650,+660,-1000
5,Milwaukee,Utah,18:00:00,-7,+7,-9.5,+9.5,-333,+240,-415,+335
6,Philadelphia,Golden State,19:00:00,+2.5,-2.5,+5.5,-5.5,+115,-147,+180,-210
7,Phoenix,Sacramento,19:00:00,+3.5,-3.5,+3,-3,+135,-175,+140,-160
8,Chicago,Portland,19:00:00,+1,-1,-2,+2,-105,-116,-130,+110
