Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
ORL,CHA,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,LaMelo Ball  ,Terry Rozier  ,G. Hayward  ,P. Washington  , Mason Plumlee ,Confirmed Lineup             ,Confirmed Lineup             
CLE,IND,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,T. Haliburton  ,A. Nembhard  ,Buddy Hield  ,Aaron Nesmith  , Myles Turner ,Expected Lineup             ,Expected Lineup             
PHI,NYK,James Harden  ,D. Melton  ,Tobias Harris  ,P.J. Tucker  , J. Embiid GTD ,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , Jericho Sims ,Expected Lineup             ,Expected Lineup             
TOR,MEM,Fred VanVleet  ,Gary Trent  ,S. Barnes  ,Pascal Siakam  , P. Achiuwa ,Ja Morant GTD  ,Desmond Bane  ,John Konchar  ,J. Jackson GTD  , X. Tillman ,Expected Lineup             ,Expected Lineup             
SAC,NOP,D. Mitchell  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,CJ McCollum  ,B. Ingram  ,Trey Murphy  ,Herbert Jones  , Larry Nance ,Expected Lineup             ,Expected Lineup             
DEN,MIN,Bruce Brown  ,C. Braun  ,M. Porter  ,Vlatko Cancar  , Zeke Nnaji ,D. Russell  ,A. Edwards  ,J. McDaniels  ,K. Anderson GTD  , R. Gobert GTD ,Expected Lineup             ,Expected Lineup             
