Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BOS,CLE,Marcus Smart  ,Jaylen Brown  ,Sam Hauser  ,G. Williams  , Mike Muscala ,D. Garland  ,D. Mitchell GTD  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Expected Lineup             ,Expected Lineup             
POR,DET,D. Lillard  ,Cam Reddish  ,M. Thybulle  ,Jerami Grant  , Drew Eubanks ,K. Hayes GTD  ,Jaden Ivey  ,Isaiah Livers  ,Marvin Bagley  , J. Wiseman GTD ,Expected Lineup             ,Expected Lineup             
PHI,IND,James Harden  ,Tyrese Maxey  ,T. Harris GTD  ,P. Tucker GTD  , Joel Embiid ,T. Haliburton GTD  ,A. Nembhard  ,Buddy Hield  ,A. Nesmith GTD  , M. Turner GTD ,Expected Lineup             ,Expected Lineup             
ATL,MIA,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Gabe Vincent  ,Tyler Herro  ,Jimmy Butler  ,Caleb Martin  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
TOR,DEN,Fred VanVleet  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter GTD  ,Aaron Gordon  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
NOP,SAC,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , W. Hernangomez ,D. Fox GTD  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
