Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
MIN,DET,D. Russell  ,A. Edwards  ,Austin Rivers  ,J. McDaniels  , Rudy Gobert ,Killian Hayes  ,Jaden Ivey  ,B. Bogdanovic  ,Saddiq Bey  , Nerlens Noel ,Confirmed Lineup             ,Confirmed Lineup             
CHI,WAS,Ayo Dosunmu  ,Zach LaVine  ,Alex Caruso  ,P. Williams  , N. Vucevic ,Monte Morris  ,Corey Kispert  ,Kyle Kuzma  ,Deni Avdija  , Taj Gibson ,Confirmed Lineup             ,Confirmed Lineup             
MIL,ATL,Jrue Holiday  ,G. Allen GTD  ,P. Connaughton  ,G. Antetokounmpo  , Brook Lopez ,D. Murray  ,Aaron Holiday  ,D. Hunter  ,John Collins  , O. Okongwu ,Confirmed Lineup             ,Confirmed Lineup             
NOP,BOS,CJ McCollum  ,Trey Murphy  ,Dyson Daniels  ,Naji Marshall  , J. Valanciunas ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  ,G. Williams  , Al Horford ,Confirmed Lineup             ,Confirmed Lineup             
IND,NYK,T. Haliburton OUT  ,A. Nembhard  ,Buddy Hield  ,Jalen Smith  , James Johnson ,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson ,Confirmed Lineup             ,Confirmed Lineup             
SAS,MEM,Tre Jones  ,R. Langford  ,K. Johnson  ,Jeremy Sochan  , Jakob Poeltl ,Ja Morant  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , Steven Adams ,Confirmed Lineup             ,Confirmed Lineup             
