Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
NYK,ORL,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson GTD ,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,Expected Lineup             ,Expected Lineup             
CLE,BKN,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
CHA,NOP,Terry Rozier  ,Kelly Oubre  ,G. Hayward  ,P. Washington  , Nick Richards ,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
OKC,LAC,S. Gilgeous-Alexander  ,Josh Giddey  ,Luguentz Dort  ,J. Williams  , J. Williams ,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
