Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
LAL,MEM,D. Russell  ,Austin Reaves  ,L. James GTD  ,J. Vanderbilt  , A. Davis GTD ,Ja Morant GTD  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,Expected Lineup             ,Expected Lineup             
MIA,MIL,Gabe Vincent  ,D. Robinson  ,Max Strus  ,Jimmy Butler  , Bam Adebayo ,Jrue Holiday  ,Grayson Allen  ,K. Middleton  ,Bobby Portis  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
MIN,DEN,Mike Conley  ,N. Alexander-Walker  ,A. Edwards  ,K. Towns  , R. Gobert GTD ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , N. Jokic GTD ,Expected Lineup             ,Expected Lineup             
