Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
CHI,IND,Ayo Dosunmu  ,Zach LaVine  ,DeMar DeRozan  ,P. Williams  , N. Vucevic ,T. McConnell  ,B. Mathurin  ,Buddy Hield  ,Aaron Nesmith  , Myles Turner ,Expected Lineup             ,Expected Lineup             
BOS,MIA,P. Pritchard  ,Derrick White  ,Jayson Tatum  ,G. Williams  , R. Williams ,Kyle Lowry  ,Tyler Herro  ,Caleb Martin  ,Jimmy Butler  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
CLE,NYK,D. Garland  ,D. Mitchell GTD  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , Jericho Sims ,Expected Lineup             ,Expected Lineup             
DEN,NOP,Jamal Murray  ,K. Caldwell-Pope  ,Bruce Brown  ,Aaron Gordon  , N. Jokic GTD ,CJ McCollum  ,Trey Murphy  ,Herbert Jones  ,N. Marshall GTD  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
WAS,DAL,Monte Morris  ,Bradley Beal  ,Deni Avdija  ,Kyle Kuzma  , D. Gafford ,Luka Doncic  ,S. Dinwiddie  ,Tim Hardaway  ,D. Finney-Smith  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
CHA,PHX,L. Ball GTD  ,Terry Rozier  ,J. McDaniels  ,P. Washington  , Mason Plumlee ,Chris Paul  ,Mikal Bridges  ,Torrey Craig  ,C. Johnson  , B. Biyombo ,Expected Lineup             ,Expected Lineup             
LAC,LAL,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,D. Schroder  ,P. Beverley  ,Troy Brown  ,L. James GTD  , Thomas Bryant ,Expected Lineup             ,Expected Lineup             
