Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
DEN,DET,J. Murray GTD  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Killian Hayes  ,Jaden Ivey GTD  ,R. McGruder  ,E. Omoruyi  , James Wiseman ,Expected Lineup             ,Expected Lineup             
SAC,BKN,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
OKC,TOR,S. Gilgeous-Alexander  ,Josh Giddey  ,Luguentz Dort  ,J. Williams  , J. Williams ,Fred VanVleet  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,Expected Lineup             ,Expected Lineup             
IND,MIL,T. Haliburton GTD  ,A. Nembhard  ,B. Hield GTD  ,Aaron Nesmith  , M. Turner GTD ,Jrue Holiday  ,Jevon Carter  ,K. Middleton  ,G. Antetokounmpo  , B. Lopez GTD ,Expected Lineup             ,Expected Lineup             
ORL,PHX,M. Fultz  ,G. Harris GTD  ,Franz Wagner  ,P. Banchero  , W. Carter ,Chris Paul  ,Devin Booker  ,Josh Okogie  ,T. Craig GTD  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
