Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
PHI,BKN,James Harden  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
SAC,GSW,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Stephen Curry  ,Klay Thompson  ,D. DiVincenzo  ,A. Wiggins GTD  , Kevon Looney ,Expected Lineup             ,Expected Lineup             
PHX,LAC,Chris Paul  ,Devin Booker  ,Kevin Durant  ,Torrey Craig  , Deandre Ayton ,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
