,team1,team2,time,opening_spread_t1,opening_spread_t2,current_spread_t1,current_spread_t2,opening_moneyline_t1,opening_moneyline_t2,current_moneyline_t1,current_moneyline_t2
0,Phoenix,Oklahoma City,12:30:00,-2.5,+2.5,+1,-1,-147,+115,-109,-111
1,Denver,Brooklyn,12:30:00,-2.5,+2.5,-2,+2,-147,+115,-137,+117
2,Atlanta,San Antonio,13:00:00,-9.5,+9.5,-9.5,+9.5,-526,+340,-420,+340
3,Miami,Detroit,15:00:00,-9.5,+9.5,-10,+10,-526,+340,-450,+360
4,New Orleans,Houston,16:00:00,-5.5,+5.5,-5,+5,-238,+180,-195,+170
5,Toronto,Milwaukee,17:00:00,+9.5,-9.5,+8,-8,+340,-526,+285,-355
6,LA Clippers,Portland,18:00:00,-1.5,+1.5,-3.5,+3.5,-132,+105,-160,+140
