Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
ATL,BOS,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Expected Lineup             ,Expected Lineup             
NYK,CLE,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson ,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Expected Lineup             ,Expected Lineup             
LAC,PHX,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,Chris Paul  ,Devin Booker  ,Kevin Durant  ,Torrey Craig  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
