Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
DET,CLE,Jaden Ivey  ,Alec Burks  ,B. Bogdanovic  ,I. Stewart  , Jalen Duren ,D. Garland GTD  ,D. Mitchell GTD  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Expected Lineup             ,Expected Lineup             
CHA,WAS,LaMelo Ball  ,Terry Rozier  ,G. Hayward  ,P. Washington  , Mason Plumlee ,M. Morris GTD  ,B. Beal GTD  ,Kyle Kuzma GTD  ,K. Porzingis  , D. Gafford ,Expected Lineup             ,Expected Lineup             
PHI,BOS,James Harden  ,D. Melton  ,Tobias Harris  ,P.J. Tucker  , J. Embiid GTD ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  ,Al Horford GTD  , R. Williams GTD ,Expected Lineup             ,Expected Lineup             
IND,MIA,T. Haliburton  ,A. Nembhard  ,Buddy Hield  ,Aaron Nesmith  , Myles Turner ,G. Vincent GTD  ,Tyler Herro  ,Caleb Martin  ,Jimmy Butler  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
SAS,TOR,M. Branham  ,J. Richardson  ,K. Johnson GTD  ,K. Bates-Diop  , Jakob Poeltl ,Fred VanVleet  ,Gary Trent  ,S. Barnes  ,Pascal Siakam  , P. Achiuwa ,Expected Lineup             ,Expected Lineup             
SAC,HOU,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Jalen Green  ,Eric Gordon  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,Expected Lineup             ,Expected Lineup             
MIN,UTA,D. Russell  ,A. Edwards  ,J. McDaniels  ,K. Anderson GTD  , Rudy Gobert ,Mike Conley  ,J. Clarkson  ,L. Markkanen  ,Kelly Olynyk  , W. Kessler ,Expected Lineup             ,Expected Lineup             
DAL,LAC,K. Irving GTD  ,Josh Green  ,Tim Hardaway  ,R. Bullock  , Dwight Powell ,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
GSW,POR,Jordan Poole  ,Klay Thompson  ,A. Wiggins  ,D. Green  , Kevon Looney ,D. Lillard  ,A. Simons  ,Josh Hart  ,Jerami Grant  , D. Eubanks GTD ,Expected Lineup             ,Expected Lineup             
