Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
MIL,MIA,Jrue Holiday  ,Grayson Allen  ,P. Connaughton  ,Bobby Portis  , Brook Lopez ,Gabe Vincent  ,Max Strus  ,Jimmy Butler  ,H. Highsmith  , Bam Adebayo ,Confirmed Lineup             ,Confirmed Lineup             
MEM,IND,Ja Morant  ,Desmond Bane  ,Z. Williams  ,Jaren Jackson  , Steven Adams ,B. Mathurin  ,A. Nembhard  ,Buddy Hield  ,Aaron Nesmith  , I. Jackson ,Confirmed Lineup             ,Confirmed Lineup             
BOS,CHA,Marcus Smart  ,D. White OUT  ,Jayson Tatum  ,Al Horford  , R. Williams ,LaMelo Ball  ,Terry Rozier  ,J. McDaniels  ,P. Washington  , Mason Plumlee ,Confirmed Lineup             ,Confirmed Lineup             
ATL,TOR,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , O. Okongwu ,Fred VanVleet  ,Gary Trent  ,OG Anunoby  ,S. Barnes  , Pascal Siakam ,Confirmed Lineup             ,Confirmed Lineup             
CLE,MIN,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,D. Russell  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , R. Gobert OUT ,Confirmed Lineup             ,Confirmed Lineup             
