Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BOS,ATL,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , Al Horford ,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
CLE,NYK,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson ,Expected Lineup             ,Expected Lineup             
DEN,MIN,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , N. Jokic GTD ,Mike Conley  ,A. Edwards  ,T. Prince  ,K. Towns  , R. Gobert GTD ,Expected Lineup             ,Expected Lineup             
