Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
ORL,PHI,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,James Harden  ,D. Melton  ,Tobias Harris  ,P.J. Tucker  , J. Embiid GTD ,Expected Lineup             ,Expected Lineup             
LAL,BKN,D. Schroder  ,P. Beverley  ,Troy Brown  ,Rui Hachimura  , Thomas Bryant ,Kyrie Irving  ,Joe Harris  ,Royce O'Neale  ,B. Simmons GTD  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
SAC,MIN,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,D. Russell  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , R. Gobert GTD ,Expected Lineup             ,Expected Lineup             
WAS,SAS,Monte Morris  ,Bradley Beal  ,Corey Kispert  ,Kyle Kuzma  , D. Gafford GTD ,Tre Jones  ,M. Branham  ,K. Johnson  ,Jeremy Sochan  , Jakob Poeltl ,Expected Lineup             ,Expected Lineup             
GSW,OKC,Stephen Curry  ,Jordan Poole  ,Klay Thompson  ,A. Wiggins  , D. Green ,S. Gilgeous-Alexander  ,Josh Giddey  ,Aaron Wiggins  ,J. Williams  , J. Williams ,Expected Lineup             ,Expected Lineup             
DET,DAL,Jaden Ivey  ,Alec Burks  ,Saddiq Bey  ,B. Bogdanovic  , Jalen Duren ,L. Doncic GTD  ,S. Dinwiddie  ,Tim Hardaway  ,D. Finney-Smith  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
TOR,PHX,Fred VanVleet  ,Gary Trent  ,S. Barnes  ,Pascal Siakam  , P. Achiuwa ,Chris Paul  ,Mikal Bridges  ,C. Johnson  ,Torrey Craig  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
ATL,POR,Trae Young GTD  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,D. Lillard  ,A. Simons  ,Josh Hart GTD  ,Jerami Grant  , J. Nurkic GTD ,Expected Lineup             ,Expected Lineup             
