Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BOS,DET,Derrick White  ,Jaylen Brown  ,Jayson Tatum  ,Al Horford  , R. Williams ,Jaden Ivey  ,Alec Burks  ,B. Bogdanovic  ,I. Stewart GTD  , Jalen Duren ,Expected Lineup             ,Expected Lineup             
CLE,WAS,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Monte Morris  ,B. Beal GTD  ,Deni Avdija  ,K. Porzingis  , D. Gafford ,Expected Lineup             ,Expected Lineup             
LAC,BKN,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Edmond Sumner  ,Joe Harris  ,Royce O'Neale  ,B. Simmons GTD  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
SAS,CHI,Tre Jones GTD  ,J. Richardson  ,K. Johnson GTD  ,K. Bates-Diop  , Jakob Poeltl ,Ayo Dosunmu  ,Zach LaVine  ,DeMar DeRozan  ,P. Williams GTD  , N. Vucevic ,Expected Lineup             ,Expected Lineup             
SAC,HOU,D. Fox GTD  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Jalen Green  ,Eric Gordon  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,Expected Lineup             ,Expected Lineup             
DAL,UTA,M. Wright  ,Tim Hardaway  ,Josh Green  ,C. Wood GTD  , Dwight Powell ,Mike Conley  ,J. Clarkson  ,L. Markkanen  ,Kelly Olynyk  , W. Kessler ,Expected Lineup             ,Expected Lineup             
OKC,GSW,S. Gilgeous-Alexander  ,Josh Giddey  ,Aaron Wiggins  ,J. Williams  , Mike Muscala ,Jordan Poole  ,Klay Thompson  ,A. Wiggins  ,D. Green  , Kevon Looney ,Expected Lineup             ,Expected Lineup             
MIL,POR,Jrue Holiday  ,Grayson Allen  ,P. Connaughton  ,G. Antetokounmpo GTD  , Brook Lopez ,D. Lillard  ,A. Simons  ,Josh Hart  ,Jerami Grant  , D. Eubanks GTD ,Expected Lineup             ,Expected Lineup             
