Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
WAS,ORL,Monte Morris  ,Bradley Beal  ,Corey Kispert  ,K. Porzingis  , D. Gafford ,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,Expected Lineup             ,Expected Lineup             
DET,ATL,Killian Hayes  ,Jaden Ivey  ,R. McGruder  ,Marvin Bagley  , James Wiseman ,Trae Young  ,D. Murray GTD  ,D. Hunter  ,John Collins  , Clint Capela ,Expected Lineup             ,Expected Lineup             
CLE,BKN,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , J. Allen GTD ,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith GTD  , Nic Claxton ,Expected Lineup             ,Expected Lineup             
SAS,NOP,D. Graham GTD  ,M. Branham  ,K. Johnson  ,K. Bates-Diop  , S. Mamukelashvili ,CJ McCollum  ,Trey Murphy  ,B. Ingram  ,Herbert Jones  , J. Valanciunas ,Expected Lineup             ,Expected Lineup             
BOS,SAC,Marcus Smart  ,Derrick White  ,Jaylen Brown  ,Jayson Tatum  , R. Williams ,De'Aaron Fox  ,K. Edwards  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
OKC,LAC,S. Gilgeous-Alexander  ,Josh Giddey  ,Luguentz Dort  ,J. Williams  , J. Williams ,R. Westbrook  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
