,team1,team2,time,opening_spread_t1,opening_spread_t2,current_spread_t1,current_spread_t2,opening_moneyline_t1,opening_moneyline_t2,current_moneyline_t1,current_moneyline_t2
0,Indiana,Atlanta,14:00:00,+8,-8,+9,-9,+280,-310,+325,-405
1,Brooklyn,Miami,17:00:00,+5.5,-5.5,+5.5,-5.5,+175,-227,+185,-215
2,Milwaukee,Denver,18:00:00,+1.5,-1.5,+3,-3,+108,-118,+130,-150
3,Philadelphia,Phoenix,19:00:00,-1,+1,+2,-2,-113,+103,+110,-130
4,Utah,Sacramento,19:00:00,+9,-9,+7.5,-7.5,+335,-375,+250,-300
