Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
MIL,IND,Jrue Holiday  ,Grayson Allen  ,K. Middleton  ,G. Antetokounmpo GTD  , Brook Lopez ,T. McConnell  ,A. Nembhard GTD  ,Buddy Hield  ,A. Nesmith GTD  , M. Turner GTD ,Expected Lineup             ,Expected Lineup             
MEM,MIN,Ja Morant  ,D. Bane GTD  ,Dillon Brooks  ,Jaren Jackson  , B. Clarke ,D. Russell  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , R. Gobert GTD ,Expected Lineup             ,Expected Lineup             
ORL,MIA,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,Kyle Lowry  ,Tyler Herro  ,Caleb Martin  ,Jimmy Butler  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
CLE,OKC,D. Garland  ,Caris LeVert  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,S. Gilgeous-Alexander  ,Josh Giddey  ,Aaron Wiggins  ,J. Williams  , K. Williams ,Expected Lineup             ,Expected Lineup             
TOR,GSW,Fred VanVleet  ,Gary Trent  ,OG Anunoby  ,S. Barnes  , Pascal Siakam ,Stephen Curry  ,Jordan Poole  ,Klay Thompson  ,A. Wiggins GTD  , D. Green ,Expected Lineup             ,Expected Lineup             
