Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
POR,PHI,D. Lillard  ,A. Simons GTD  ,M. Thybulle  ,Jerami Grant  , Jusuf Nurkic ,James Harden  ,Tyrese Maxey  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,Expected Lineup             ,Expected Lineup             
ATL,WAS,Trae Young  ,D. Murray  ,D. Hunter  ,John Collins  , Clint Capela ,Delon Wright  ,Bradley Beal  ,Kyle Kuzma  ,K. Porzingis  , D. Gafford ,Expected Lineup             ,Expected Lineup             
CLE,MIA,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Gabe Vincent  ,Tyler Herro  ,Jimmy Butler  ,Kevin Love GTD  , Bam Adebayo ,Expected Lineup             ,Expected Lineup             
BKN,MIN,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Mike Conley  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , Rudy Gobert ,Expected Lineup             ,Expected Lineup             
DEN,SAS,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Tre Jones  ,Devin Vassell  ,K. Johnson  ,J. Sochan GTD  , Zach Collins ,Expected Lineup             ,Expected Lineup             
TOR,LAL,Fred VanVleet  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,D. Russell GTD  ,Malik Beasley  ,Troy Brown  ,J. Vanderbilt  , A. Davis GTD ,Expected Lineup             ,Expected Lineup             
