Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
LAL,IND,D. Schroder  ,P. Beverley GTD  ,Troy Brown  ,L. James GTD  , A. Davis GTD ,T. Haliburton GTD  ,Chris Duarte  ,Buddy Hield  ,Aaron Nesmith  , Myles Turner ,Expected Lineup             ,Expected Lineup             
MEM,CLE,Ja Morant  ,Desmond Bane  ,Dillon Brooks  ,B. Clarke  , X. Tillman ,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Expected Lineup             ,Expected Lineup             
MIA,NYK,Kyle Lowry  ,Tyler Herro  ,Caleb Martin  ,Jimmy Butler  , Bam Adebayo ,Jalen Brunson  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , Jericho Sims ,Expected Lineup             ,Expected Lineup             
CHA,CHI,LaMelo Ball  ,Terry Rozier  ,G. Hayward  ,P. Washington  , Mason Plumlee ,Ayo Dosunmu  ,Zach LaVine  ,DeMar DeRozan  ,P. Williams  , N. Vucevic ,Expected Lineup             ,Expected Lineup             
NOP,DAL,Jose Alvarado  ,B. Ingram  ,Trey Murphy  ,Herbert Jones  , J. Valanciunas ,Luka Doncic  ,S. Dinwiddie  ,Tim Hardaway  ,D. Finney-Smith  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
GSW,DEN,S. Curry GTD  ,Jordan Poole  ,D. DiVincenzo  ,A. Wiggins  , D. Green GTD ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,A. Gordon GTD  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
LAC,MIL,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Jrue Holiday  ,Grayson Allen  ,P. Connaughton  ,G. Antetokounmpo GTD  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
