Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
BOS,MIL,Derrick White  ,Sam Hauser  ,G. Williams GTD  ,Al Horford  , R. Williams GTD ,Jrue Holiday  ,Grayson Allen  ,P. Connaughton GTD  ,G. Antetokounmpo GTD  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
ORL,TOR,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , W. Carter ,Fred VanVleet  ,Gary Trent GTD  ,S. Barnes  ,Pascal Siakam  , P. Achiuwa GTD ,Expected Lineup             ,Expected Lineup             
SAC,PHX,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Torrey Craig  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
GSW,LAC,Jordan Poole  ,K. Thompson GTD  ,A. Wiggins  ,D. Green  , Kevon Looney ,Terance Mann  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
WAS,POR,Monte Morris  ,Bradley Beal  ,Kyle Kuzma GTD  ,K. Porzingis  , D. Gafford ,D. Lillard  ,A. Simons  ,Cam Reddish  ,J. Grant GTD  , Drew Eubanks ,Expected Lineup             ,Expected Lineup             
