Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
PHX,MIL,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Torrey Craig  , Deandre Ayton ,Jrue Holiday  ,Jevon Carter  ,Grayson Allen  ,Bobby Portis  , Brook Lopez ,Confirmed Lineup             ,Confirmed Lineup             
BKN,ATL,S. Dinwiddie  ,Mikal Bridges  ,C. Johnson  ,D. Finney-Smith  , Nic Claxton ,Trae Young  ,D. Murray  ,D. Hunter  ,J. Collins GTD  , Clint Capela ,Expected Lineup             ,Expected Lineup             
WAS,CHI,M. Morris GTD  ,Bradley Beal  ,Kyle Kuzma  ,Deni Avdija  , D. Gafford ,P. Beverley  ,Alex Caruso  ,Zach LaVine  ,DeMar DeRozan  , N. Vucevic ,Expected Lineup             ,Expected Lineup             
LAL,DAL,D. Schroder  ,Malik Beasley  ,L. James GTD  ,J. Vanderbilt  , A. Davis GTD ,Luka Doncic  ,Kyrie Irving  ,Josh Green  ,R. Bullock  , Dwight Powell ,Expected Lineup             ,Expected Lineup             
TOR,CLE,Gary Trent  ,OG Anunoby  ,S. Barnes  ,Pascal Siakam  , Jakob Poeltl ,D. Garland  ,D. Mitchell  ,Isaac Okoro  ,Evan Mobley  , Jarrett Allen ,Expected Lineup             ,Expected Lineup             
SAC,OKC,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Isaiah Joe  ,Josh Giddey  ,Luguentz Dort  ,J. Williams  , J. Williams ,Expected Lineup             ,Expected Lineup             
MIN,GSW,Mike Conley  ,A. Edwards  ,J. McDaniels  ,Kyle Anderson  , Rudy Gobert ,Jordan Poole  ,Klay Thompson  ,D. DiVincenzo  ,D. Green GTD  , Kevon Looney ,Expected Lineup             ,Expected Lineup             
HOU,POR,T. Washington  ,Jae'Sean Tate  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,D. Lillard  ,Cam Reddish  ,M. Thybulle  ,Jerami Grant  , Drew Eubanks ,Expected Lineup             ,Expected Lineup             
LAC,DEN,R. Westbrook  ,Paul George  ,Kawhi Leonard  ,Marcus Morris  , Mason Plumlee ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Vlatko Cancar  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
