Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
TOR,MIL,Fred VanVleet  ,Gary Trent  ,OG Anunoby  ,S. Barnes  , Pascal Siakam ,Jrue Holiday  ,Grayson Allen  ,P. Connaughton  ,Bobby Portis  , Brook Lopez ,Confirmed Lineup             ,Expected Lineup             
BKN,SAS,Seth Curry  ,Joe Harris  ,Royce O'Neale  ,Ben Simmons  , Nic Claxton ,Tre Jones  ,R. Langford  ,K. Johnson  ,Jeremy Sochan  , Jakob Poeltl ,Expected Lineup             ,Expected Lineup             
POR,DEN,D. Lillard  ,A. Simons  ,Josh Hart  ,Jerami Grant  , Jusuf Nurkic ,J. Murray GTD  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
PHI,LAC,James Harden  ,D. Melton GTD  ,Tobias Harris  ,P.J. Tucker  , Joel Embiid ,Terance Mann  ,P. George GTD  ,Kawhi Leonard  ,Marcus Morris  , Ivica Zubac ,Expected Lineup             ,Expected Lineup             
