Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1,Precious Achiuwa,C,23,TOR,34,793,15.7,.552,.261,.339,9.6,23.2,15.9,6.6,1.5,2.8,10.6,19.3,,0.7,0.9,1.6,.099,,-1.3,-0.9,-2.2,0.0
2,Steven Adams,C,29,MEM,42,1133,17.6,.564,.004,.490,20.0,25.0,22.5,11.2,1.5,3.6,19.8,14.4,,1.3,2.1,3.4,.145,,-0.2,0.9,0.6,0.8
3,Bam Adebayo,C,25,MIA,53,1871,21.2,.596,.013,.356,8.4,24.8,16.3,16.1,1.7,2.3,12.3,25.7,,3.0,3.1,6.1,.157,,1.2,1.1,2.3,2.0
4,Ochai Agbaji,SG,22,UTA,36,518,8.4,.608,.593,.136,4.9,8.0,6.5,4.3,0.4,0.6,7.4,11.0,,0.6,0.1,0.7,.066,,-1.7,-1.5,-3.2,-0.2
5,Santi Aldama,PF,22,MEM,53,1172,14.7,.604,.534,.276,4.9,17.6,11.3,7.3,1.4,2.9,8.7,16.0,,1.7,1.8,3.6,.146,,0.2,1.2,1.4,1.0
6,Nickeil Alexander-Walker,SG,24,TOT,37,530,13.1,.606,.509,.228,1.7,10.7,6.2,19.9,2.2,2.2,19.3,18.5,,0.3,0.5,0.8,.072,,-0.5,1.0,0.4,0.3
6,Nickeil Alexander-Walker,SG,24,UTA,36,528,13.2,.609,.512,.229,1.7,10.6,6.1,20.0,2.2,2.2,19.4,18.5,,0.4,0.5,0.8,.074,,-0.5,1.0,0.5,0.3
6,Nickeil Alexander-Walker,SG,24,MIN,1,2,-12.8,.000,.000,.000,0.0,55.1,28.2,0.0,0.0,0.0,0.0,21.4,,0.0,0.0,0.0,-0.436,,-22.2,-6.3,-28.5,0.0
7,Grayson Allen,SG,27,MIL,52,1428,12.7,.616,.637,.249,3.4,9.3,6.4,12.0,1.4,0.6,11.3,14.6,,2.2,1.7,3.9,.131,,-0.4,0.7,0.3,0.8
8,Jarrett Allen,C,24,CLE,53,1760,20.0,.675,.016,.355,11.4,23.7,17.6,7.5,1.2,3.5,12.3,16.8,,4.2,3.3,7.5,.205,,1.3,1.1,2.4,1.9
