Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
LAL,MEM,D. Russell  ,Austin Reaves  ,L. James GTD  ,J. Vanderbilt  , A. Davis GTD ,Ja Morant  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,Expected Lineup             ,Expected Lineup             
MIA,MIL,G. Vincent GTD  ,Tyler Herro  ,Max Strus  ,Jimmy Butler  , Bam Adebayo ,Jrue Holiday  ,Grayson Allen  ,K. Middleton  ,G. Antetokounmpo  , Brook Lopez ,Expected Lineup             ,Expected Lineup             
LAC,PHX,R. Westbrook  ,Eric Gordon  ,Kawhi Leonard  ,Nicolas Batum  , Ivica Zubac ,Chris Paul  ,Devin Booker  ,Josh Okogie  ,Kevin Durant  , Deandre Ayton ,Expected Lineup             ,Expected Lineup             
MIN,DEN,Mike Conley  ,N. Alexander-Walker  ,A. Edwards  ,K. Towns  , R. Gobert GTD ,Jamal Murray  ,K. Caldwell-Pope  ,M. Porter  ,Aaron Gordon  , Nikola Jokic ,Expected Lineup             ,Expected Lineup             
