Away_Team,Home_Team,Away_PG,Away_SG,Away_SF,Away_PF,Away_C,Home_PG,Home_SG,Home_SF,Home_PF,Home_C,Away_Status,Home_Status
CHA,DET,Terry Rozier  ,Kelly Oubre  ,G. Hayward  ,P. Washington  , M. Williams GTD ,R. McGruder  ,Jaden Ivey  ,Isaiah Livers  ,Marvin Bagley  , James Wiseman ,Confirmed Lineup             ,Confirmed Lineup             
HOU,IND,Daishen Nix  ,Jalen Green  ,Kenyon Martin  ,Jabari Smith  , A. Sengun ,T. Haliburton  ,A. Nembhard  ,Buddy Hield  ,Aaron Nesmith  , Myles Turner ,Confirmed Lineup             ,Confirmed Lineup             
UTA,ORL,T. Horton-Tucker  ,Ochai Agbaji  ,L. Markkanen  ,Kelly Olynyk  , W. Kessler ,M. Fultz  ,Gary Harris  ,Franz Wagner  ,P. Banchero  , Moritz Wagner ,Confirmed Lineup             ,Confirmed Lineup             
GSW,MEM,Stephen Curry  ,Jordan Poole  ,D. DiVincenzo  ,P. Baldwin  , D. Green ,Tyus Jones  ,Desmond Bane  ,Dillon Brooks  ,Jaren Jackson  , X. Tillman ,Confirmed Lineup             ,Confirmed Lineup             
BKN,MIL,Seth Curry  ,Mikal Bridges  ,Joe Harris  ,D. Finney-Smith  , Nerlens Noel ,Jrue Holiday  ,Grayson Allen  ,K. Middleton  ,Bobby Portis  , Brook Lopez ,Confirmed Lineup             ,Expected Lineup             
NYK,SAC,J. Brunson GTD  ,Q. Grimes  ,RJ Barrett  ,Julius Randle  , M. Robinson ,De'Aaron Fox  ,Kevin Huerter  ,H. Barnes  ,Keegan Murray  , D. Sabonis ,Expected Lineup             ,Expected Lineup             
